date,service,kitchen,dishwasher
11/01/2024,110.0,56.0,38.0
12/01/2024,140.0,62.0,61.0
13/01/2024,155.0,80.0,59.0
14/01/2024,99.0,55.0,47.0
15/01/2024,82.0,53.0,46.0
16/01/2024,68.0,44.0,47.0
17/01/2024,86.0,45.0,37.0
18/01/2024,109.0,47.0,39.0
19/01/2024,127.0,61.0,48.0
20/01/2024,156.0,75.0,44.0
21/01/2024,116.0,67.0,49.0
22/01/2024,72.0,52.0,46.0
23/01/2024,61.0,44.0,44.0
24/01/2024,88.0,47.0,36.0
25/01/2024,87.0,49.0,41.0
26/01/2024,140.0,61.0,49.0
27/01/2024,173.0,79.0,57.0
28/01/2024,121.0,54.0,50.0
29/01/2024,73.0,50.0,36.0
30/01/2024,72.0,44.0,40.0
31/01/2024,110.0,55.0,51.0
01/02/2024,125.0,56.0,44.0
02/02/2024,141.0,72.0,50.0
03/02/2024,176.0,84.0,63.0
04/02/2024,111.0,67.0,56.0
05/02/2024,75.0,63.0,40.0
06/02/2024,76.0,46.0,46.0
07/02/2024,109.0,54.0,70.0
08/02/2024,125.0,58.0,44.0
09/02/2024,144.0,80.0,52.0
10/02/2024,171.0,77.0,48.0
11/02/2024,118.0,67.0,52.0
12/02/2024,97.0,69.0,34.0
13/02/2024,99.0,52.0,45.0
14/02/2024,162.0,80.0,45.0
15/02/2024,105.0,53.0,48.0
16/02/2024,140.0,64.0,60.0
17/02/2024,158.0,86.0,78.0
18/02/2024,126.0,68.0,54.0
19/02/2024,108.0,61.0,59.0
20/02/2024,87.0,50.0,60.0
21/02/2024,105.0,53.0,57.0
22/02/2024,97.0,54.0,56.0
23/02/2024,158.0,71.0,65.0
24/02/2024,179.0,69.0,64.0
25/02/2024,113.0,65.0,50.0
26/02/2024,66.0,49.0,43.0
27/02/2024,91.0,52.0,47.0
28/02/2024,102.0,56.0,45.0
29/02/2024,135.0,59.0,63.0
01/03/2024,194.0,69.0,66.0
02/03/2024,202.0,84.0,74.0
03/03/2024,136.0,65.0,57.0
04/03/2024,89.0,63.0,52.0
05/03/2024,96.0,58.0,55.0
06/03/2024,135.0,49.0,46.0
07/03/2024,126.0,64.0,52.0
08/03/2024,178.0,83.0,71.0
09/03/2024,185.0,98.0,70.0
10/03/2024,124.0,73.0,61.0
11/03/2024,95.0,57.0,56.0
12/03/2024,86.0,57.0,56.0
13/03/2024,95.0,58.0,48.0
14/03/2024,155.0,69.0,53.0
15/03/2024,183.0,74.0,62.0
16/03/2024,187.0,81.0,60.0
17/03/2024,150.0,66.0,58.0
18/03/2024,85.0,70.0,58.0
19/03/2024,96.0,62.0,62.0
20/03/2024,106.0,56.0,48.0
21/03/2024,152.0,77.0,59.0
22/03/2024,173.0,75.0,67.0
23/03/2024,162.0,90.0,67.0
24/03/2024,123.0,79.0,58.0
25/03/2024,104.0,80.0,56.0
26/03/2024,114.0,76.0,54.0
27/03/2024,125.0,65.0,53.0
28/03/2024,153.0,75.0,57.0
29/03/2024,198.0,83.0,80.0
30/03/2024,167.0,99.0,78.0
31/03/2024,190.0,89.0,67.0
01/04/2024,154.0,86.0,72.0
02/04/2024,114.0,72.0,62.0
03/04/2024,124.0,64.0,52.0
04/04/2024,146.0,62.0,49.0
05/04/2024,179.0,88.0,62.0
06/04/2024,200.0,93.0,77.0
07/04/2024,132.0,80.0,60.0
08/04/2024,132.0,78.0,70.0
09/04/2024,99.0,70.0,64.0
10/04/2024,150.0,72.0,57.0
11/04/2024,184.0,82.0,52.0
12/04/2024,197.0,83.0,70.0
13/04/2024,231.0,98.0,83.0
14/04/2024,161.0,73.0,57.0
15/04/2024,130.0,68.0,68.0
16/04/2024,138.0,85.0,69.0
17/04/2024,150.0,69.0,58.0
18/04/2024,188.0,84.0,53.0
19/04/2024,186.0,82.0,69.0
20/04/2024,205.0,89.0,82.0
21/04/2024,164.0,80.0,76.0
22/04/2024,136.0,80.0,67.0
23/04/2024,133.0,66.0,71.0
24/04/2024,147.0,68.0,67.0
25/04/2024,199.0,81.0,63.0
26/04/2024,195.0,84.0,80.0
27/04/2024,187.0,86.0,100.0
28/04/2024,148.0,78.0,69.0
29/04/2024,128.0,87.0,73.0
30/04/2024,145.0,69.0,92.0
01/05/2024,145.0,81.0,64.0
02/05/2024,193.0,92.0,71.0
03/05/2024,208.0,96.0,71.0
04/05/2024,210.0,112.0,84.0
05/05/2024,151.0,80.0,66.0
06/05/2024,136.0,91.0,65.0
07/05/2024,133.0,96.0,83.0
08/05/2024,156.0,92.0,52.0
09/05/2024,157.0,89.0,67.0
10/05/2024,206.0,81.0,70.0
11/05/2024,143.0,115.0,78.0
12/05/2024,148.0,71.0,63.0
13/05/2024,123.0,85.0,57.0
14/05/2024,141.0,83.0,60.0
15/05/2024,171.0,73.0,64.0
16/05/2024,184.0,99.0,69.0
17/05/2024,210.0,100.0,71.0
18/05/2024,203.0,110.0,83.0
19/05/2024,174.0,93.0,69.0
20/05/2024,137.0,100.0,56.0
21/05/2024,123.0,83.0,58.0
22/05/2024,150.0,122.0,57.0
23/05/2024,175.0,79.0,69.0
24/05/2024,201.0,85.0,73.0
25/05/2024,208.0,101.0,72.0
26/05/2024,152.0,82.0,65.0
27/05/2024,142.0,95.0,61.0
28/05/2024,153.0,86.0,63.0
29/05/2024,176.0,81.0,58.0
30/05/2024,163.0,78.0,67.0
31/05/2024,170.0,96.0,67.0
01/06/2024,208.0,104.0,72.0
02/06/2024,148.0,63.0,60.0
03/06/2024,109.0,93.0,56.0
04/06/2024,135.0,80.0,58.0
05/06/2024,152.0,91.0,56.0
06/06/2024,154.0,87.0,62.0
07/06/2024,184.0,103.0,64.0
08/06/2024,200.0,109.0,72.0
09/06/2024,139.0,91.0,63.0
10/06/2024,112.0,92.0,62.0
11/06/2024,146.0,88.0,62.0
12/06/2024,171.0,85.0,59.0
13/06/2024,169.0,83.0,65.0
14/06/2024,146.0,106.0,71.0
15/06/2024,170.0,99.0,67.0
16/06/2024,141.0,85.0,67.0
17/06/2024,142.0,95.0,56.0
18/06/2024,116.0,78.0,56.0
19/06/2024,176.0,76.0,64.0
20/06/2024,154.0,86.0,68.0
21/06/2024,176.0,106.0,70.0
22/06/2024,179.0,108.0,75.0
23/06/2024,152.0,93.0,71.0
24/06/2024,145.0,102.0,61.0
25/06/2024,133.0,92.0,74.0
26/06/2024,164.0,85.0,48.0
27/06/2024,174.0,82.0,66.0
28/06/2024,195.0,98.0,71.0
29/06/2024,197.0,93.0,69.0
30/06/2024,154.0,81.0,63.0
01/07/2024,148.0,78.0,57.0
02/07/2024,128.0,74.0,58.0
03/07/2024,162.0,85.0,56.0
04/07/2024,159.0,85.0,76.0
05/07/2024,171.0,95.0,68.0
06/07/2024,163.0,93.0,70.0
07/07/2024,190.0,82.0,64.0
08/07/2024,156.0,110.0,65.0
09/07/2024,188.0,104.0,62.0
10/07/2024,173.0,81.0,55.0
11/07/2024,201.0,87.0,69.0
12/07/2024,194.0,104.0,69.0
13/07/2024,199.0,85.0,69.0
14/07/2024,144.0,78.0,60.0
15/07/2024,151.0,82.0,64.0
16/07/2024,161.0,93.0,59.0
17/07/2024,168.0,85.0,56.0
18/07/2024,160.0,86.0,69.0
19/07/2024,172.0,94.0,70.0
20/07/2024,192.0,89.0,74.0
21/07/2024,160.0,79.0,63.0
22/07/2024,158.0,110.0,62.0
23/07/2024,141.0,98.0,64.0
24/07/2024,162.0,85.0,57.0
25/07/2024,154.0,78.0,68.0
26/07/2024,175.0,90.0,71.0
27/07/2024,177.0,91.0,76.0
28/07/2024,156.0,72.0,64.0
29/07/2024,149.0,96.0,65.0
30/07/2024,139.0,84.0,61.0
31/07/2024,165.0,120.0,55.0
01/08/2024,153.0,81.0,68.0
02/08/2024,180.0,89.0,69.0
03/08/2024,185.0,84.0,61.0
04/08/2024,166.0,78.0,64.0
05/08/2024,125.0,98.0,73.0
06/08/2024,147.0,80.0,57.0
07/08/2024,132.0,75.0,57.0
08/08/2024,158.0,81.0,60.0
09/08/2024,158.0,94.0,67.0
10/08/2024,176.0,93.0,70.0
11/08/2024,137.0,82.0,61.0
12/08/2024,118.0,82.0,54.0
13/08/2024,126.0,81.0,55.0
14/08/2024,121.0,78.0,56.0
15/08/2024,147.0,75.0,63.0
16/08/2024,158.0,85.0,65.0
17/08/2024,154.0,82.0,73.0
18/08/2024,158.0,76.0,58.0
19/08/2024,117.0,83.0,55.0
20/08/2024,114.0,81.0,57.0
21/08/2024,96.0,66.0,56.0
22/08/2024,141.0,74.0,66.0
23/08/2024,154.0,83.0,67.0
24/08/2024,164.0,82.0,65.0
25/08/2024,140.0,75.0,61.0
26/08/2024,118.0,70.0,56.0
27/08/2024,124.0,77.0,58.0
28/08/2024,125.0,87.0,55.0
29/08/2024,162.0,59.0,62.0
30/08/2024,169.0,78.0,67.0
31/08/2024,163.0,79.0,73.0
01/09/2024,116.0,66.0,57.0
02/09/2024,123.0,80.0,59.0
03/09/2024,105.0,64.0,57.0
04/09/2024,128.0,57.0,54.0
05/09/2024,157.0,76.0,62.0
06/09/2024,148.0,82.0,56.0
07/09/2024,199.0,80.0,73.0
08/09/2024,167.0,71.0,62.0
09/09/2024,139.0,73.0,58.0
10/09/2024,104.0,72.0,48.0
11/09/2024,106.0,75.0,58.0
12/09/2024,163.0,88.0,62.0
13/09/2024,171.0,84.0,69.0
14/09/2024,174.0,98.0,68.0
15/09/2024,132.0,75.0,65.0
16/09/2024,115.0,76.0,58.0
17/09/2024,96.0,81.0,59.0
18/09/2024,111.0,78.0,58.0
19/09/2024,146.0,80.0,64.0
20/09/2024,184.0,82.0,68.0
21/09/2024,171.0,97.0,75.0
22/09/2024,121.0,66.0,66.0
23/09/2024,116.0,75.0,60.0
24/09/2024,119.0,77.0,59.0
25/09/2024,124.0,87.0,58.0
26/09/2024,139.0,98.0,69.0
27/09/2024,178.0,94.0,72.0
28/09/2024,191.0,87.0,77.0
29/09/2024,126.0,67.0,66.0
30/09/2024,91.0,80.0,59.0
01/10/2024,130.0,80.0,58.0
02/10/2024,133.0,60.0,55.0
03/10/2024,144.0,85.0,66.0
04/10/2024,196.0,104.0,69.0
05/10/2024,173.0,82.0,71.0
06/10/2024,134.0,68.0,65.0
07/10/2024,112.0,79.0,60.0
08/10/2024,120.0,75.0,61.0
09/10/2024,119.0,74.0,55.0
10/10/2024,153.0,78.0,65.0
11/10/2024,175.0,85.0,68.0
12/10/2024,194.0,87.0,70.0
13/10/2024,138.0,60.0,65.0
14/10/2024,114.0,72.0,62.0
15/10/2024,122.0,65.0,60.0
16/10/2024,163.0,80.0,54.0
17/10/2024,164.0,74.0,63.0
18/10/2024,194.0,77.0,77.0
19/10/2024,198.0,86.0,70.0
20/10/2024,139.0,68.0,65.0
21/10/2024,129.0,88.0,62.0
22/10/2024,123.0,68.0,61.0
23/10/2024,117.0,72.0,56.0
24/10/2024,168.0,91.0,65.0
25/10/2024,181.0,75.0,69.0
26/10/2024,161.0,93.0,65.0
27/10/2024,128.0,75.0,66.0
28/10/2024,115.0,90.0,60.0
29/10/2024,125.0,77.0,60.0
30/10/2024,113.0,57.0,55.0
31/10/2024,157.0,87.0,66.0
01/11/2024,169.0,94.0,65.0
02/11/2024,179.0,94.0,80.0
03/11/2024,151.0,66.0,65.0
04/11/2024,85.0,82.0,57.0
05/11/2024,107.0,66.0,56.0
06/11/2024,98.0,62.0,57.0
07/11/2024,131.0,78.0,61.0
08/11/2024,173.0,96.0,65.0
09/11/2024,162.0,95.0,76.0
10/11/2024,131.0,76.0,63.0
11/11/2024,94.0,67.0,56.0
12/11/2024,103.0,63.0,56.0
13/11/2024,94.0,56.0,55.0
14/11/2024,123.0,77.0,57.0
15/11/2024,176.0,92.0,61.0
16/11/2024,186.0,97.0,69.0
17/11/2024,135.0,75.0,61.0
18/11/2024,81.0,69.0,59.0
19/11/2024,110.0,77.0,59.0
20/11/2024,117.0,72.0,56.0
21/11/2024,143.0,67.0,62.0
22/11/2024,190.0,92.0,64.0
23/11/2024,199.0,92.0,71.0
24/11/2024,111.0,73.0,63.0
25/11/2024,83.0,59.0,54.0
26/11/2024,96.0,57.0,54.0
27/11/2024,80.0,56.0,49.0
28/11/2024,134.0,67.0,61.0
29/11/2024,164.0,88.0,67.0
30/11/2024,188.0,90.0,73.0
01/12/2024,120.0,63.0,61.0
02/12/2024,88.0,57.0,54.0
03/12/2024,70.0,47.0,53.0
04/12/2024,74.0,60.0,49.0
05/12/2024,122.0,60.0,58.0
06/12/2024,156.0,66.0,65.0
07/12/2024,181.0,76.0,71.0
08/12/2024,116.0,60.0,59.0
09/12/2024,84.0,61.0,52.0
10/12/2024,104.0,73.0,54.0
11/12/2024,63.0,47.0,52.0
12/12/2024,160.0,67.0,59.0
13/12/2024,167.0,72.0,64.0
14/12/2024,190.0,80.0,71.0
15/12/2024,87.0,78.0,59.0
16/12/2024,76.0,60.0,53.0
17/12/2024,77.0,55.0,49.0
18/12/2024,85.0,50.0,48.0
19/12/2024,120.0,59.0,64.0
20/12/2024,144.0,76.0,58.0
21/12/2024,159.0,68.0,67.0
22/12/2024,115.0,63.0,56.0
23/12/2024,121.0,53.0,54.0
24/12/2024,132.0,72.0,60.0
25/12/2024,159.0,89.0,66.0
26/12/2024,184.0,79.0,64.0
27/12/2024,168.0,78.0,64.0
28/12/2024,170.0,89.0,67.0
29/12/2024,147.0,80.0,58.0
30/12/2024,107.0,73.0,46.0
31/12/2024,198.0,78.0,64.0
01/01/2025,104.0,83.0,50.0
02/01/2025,170.0,70.0,50.0
03/01/2025,157.0,78.0,53.0
04/01/2025,151.0,83.0,56.0
05/01/2025,103.0,57.0,51.0
06/01/2025,51.0,48.0,36.0
07/01/2025,56.0,44.0,39.0
08/01/2025,58.0,46.0,38.0
09/01/2025,108.0,62.0,45.0
10/01/2025,165.0,55.0,55.0
11/01/2025,168.0,71.0,55.0
12/01/2025,101.0,56.0,46.0
13/01/2025,69.0,56.0,37.0
14/01/2025,60.0,46.0,41.0
15/01/2025,51.0,53.0,37.0
16/01/2025,96.0,66.0,47.0
17/01/2025,151.0,67.0,55.0
18/01/2025,159.0,70.0,57.0
19/01/2025,102.0,56.0,48.0
20/01/2025,114.0,73.0,37.0
21/01/2025,51.0,61.0,57.0
22/01/2025,65.0,63.0,37.0
23/01/2025,87.0,57.0,47.0
24/01/2025,162.0,58.0,56.0
25/01/2025,173.0,71.0,56.0
26/01/2025,98.0,61.0,50.0
27/01/2025,56.0,53.0,58.0
28/01/2025,58.0,50.0,44.0
29/01/2025,52.0,45.0,34.0
30/01/2025,106.0,57.0,40.0
31/01/2025,130.0,71.0,59.0
01/02/2025,152.0,83.0,54.0
02/02/2025,110.0,57.0,50.0
03/02/2025,73.0,51.0,38.0
04/02/2025,50.0,57.0,39.0
05/02/2025,52.0,44.0,44.0
06/02/2025,118.0,53.0,40.0
07/02/2025,134.0,69.0,57.0
08/02/2025,154.0,74.0,50.0
09/02/2025,111.0,60.0,50.0
10/02/2025,105.0,59.0,46.0
11/02/2025,80.0,61.0,38.0
12/02/2025,96.0,65.0,51.0
13/02/2025,122.0,63.0,50.0
14/02/2025,188.0,97.0,61.0
15/02/2025,167.0,81.0,65.0
16/02/2025,89.0,52.0,49.0
17/02/2025,66.0,56.0,57.0
18/02/2025,70.0,52.0,40.0
19/02/2025,76.0,39.0,40.0
20/02/2025,96.0,70.0,32.0
21/02/2025,144.0,82.0,48.0
22/02/2025,143.0,75.0,37.0
23/02/2025,85.0,52.0,42.0
24/02/2025,71.0,45.0,30.0
25/02/2025,61.0,66.0,39.0
26/02/2025,61.0,48.0,43.0
27/02/2025,110.0,62.0,35.0
28/02/2025,126.0,79.0,50.0
01/03/2025,154.0,80.0,51.0
02/03/2025,108.0,73.0,32.0
03/03/2025,95.0,56.0,46.0
04/03/2025,76.0,48.0,45.0
05/03/2025,77.0,45.0,33.0
06/03/2025,102.0,68.0,40.0
07/03/2025,147.0,59.0,57.0
08/03/2025,152.0,85.0,56.0
09/03/2025,92.0,61.0,41.0
10/03/2025,89.0,61.0,43.0
11/03/2025,72.0,80.0,51.0
12/03/2025,72.0,67.0,43.0
13/03/2025,114.0,65.0,42.0
14/03/2025,166.0,69.0,54.0
15/03/2025,179.0,83.0,64.0
16/03/2025,109.0,60.0,46.0
17/03/2025,97.0,73.0,50.0
18/03/2025,65.0,51.0,58.0
19/03/2025,120.0,85.0,47.0
20/03/2025,116.0,70.0,48.0
21/03/2025,152.0,85.0,49.0
22/03/2025,180.0,86.0,54.0
23/03/2025,135.0,64.0,37.0
24/03/2025,90.0,69.0,50.0
25/03/2025,76.0,68.0,52.0
26/03/2025,77.0,60.0,54.0
27/03/2025,104.0,73.0,52.0
28/03/2025,153.0,80.0,60.0
29/03/2025,169.0,90.0,62.0
30/03/2025,99.0,73.0,47.0
31/03/2025,95.0,69.0,49.0
01/04/2025,87.0,71.0,32.0
02/04/2025,87.0,75.0,58.0
03/04/2025,137.0,77.0,64.0
04/04/2025,183.0,77.0,66.0
05/04/2025,167.0,93.0,63.0
06/04/2025,136.0,83.0,64.0
07/04/2025,104.0,74.0,56.0
08/04/2025,120.0,87.0,56.0
09/04/2025,110.0,74.0,53.0
10/04/2025,142.0,80.0,56.0
11/04/2025,178.0,86.0,72.0
12/04/2025,224.0,94.0,75.0
13/04/2025,146.0,75.0,65.0
14/04/2025,121.0,105.0,59.0
15/04/2025,115.0,76.0,66.0
16/04/2025,91.0,71.0,55.0
17/04/2025,159.0,87.0,58.0
18/04/2025,193.0,93.0,73.0
19/04/2025,192.0,105.0,70.0
20/04/2025,181.0,87.0,56.0
21/04/2025,204.0,95.0,62.0
22/04/2025,115.0,74.0,63.0
23/04/2025,89.0,70.0,51.0
24/04/2025,123.0,97.0,61.0
25/04/2025,166.0,94.0,67.0
26/04/2025,127.0,83.0,72.0
27/04/2025,128.0,75.0,51.0
28/04/2025,126.0,74.0,55.0
29/04/2025,166.0,62.0,55.0
30/04/2025,92.0,85.0,57.0
01/05/2025,147.0,92.0,63.0
02/05/2025,166.0,104.0,66.0
03/05/2025,185.0,103.0,67.0
04/05/2025,123.0,81.0,54.0
05/05/2025,150.0,86.0,61.0
06/05/2025,117.0,69.0,56.0
07/05/2025,120.0,65.0,59.0
08/05/2025,125.0,85.0,64.0
09/05/2025,196.0,92.0,57.0
10/05/2025,217.0,92.0,70.0
11/05/2025,168.0,75.0,58.0
12/05/2025,144.0,65.0,55.0
13/05/2025,114.0,76.0,56.0
14/05/2025,98.0,79.0,57.0
15/05/2025,142.0,88.0,76.0
16/05/2025,180.0,107.0,78.0
17/05/2025,201.0,118.0,83.0
18/05/2025,173.0,106.0,67.0
19/05/2025,157.0,86.0,54.0
20/05/2025,130.0,77.0,60.0
21/05/2025,117.0,82.0,61.0
22/05/2025,165.0,97.0,56.0
23/05/2025,172.0,98.0,60.0
24/05/2025,161.0,96.0,67.0
25/05/2025,111.0,87.0,55.0
26/05/2025,127.0,75.0,68.0
27/05/2025,117.0,69.0,56.0
28/05/2025,118.0,82.0,58.0
29/05/2025,150.0,100.0,55.0
30/05/2025,189.0,106.0,50.0
31/05/2025,153.0,90.0,60.0
