date,service,kitchen,Management,dishwasher,Total
25/02/2025,1.293,1.58,354,819,4.047
26/02/2025,1.273,1.169,313,898,3.653
27/02/2025,2.272,1.674,396,715,5.057
28/02/2025,2.686,1.726,292,1.025,5.729
01/03/2025,3.235,1.723,0,1.028,5.987
02/03/2025,2.325,1.572,0,650,4.547
03/03/2025,2.093,1.252,0,940,4.284
04/03/2025,1.634,1.122,0,912,3.669
05/03/2025,1.618,1.078,0,681,3.378
06/03/2025,2.152,1.640,334,823,4.948
07/03/2025,3.445,1.455,0,1.155,6.055
08/03/2025,3.411,1.871,0,1.15,6.636
09/03/2025,1.902,1.337,197,834,4.270
10/03/2025,1.903,1.355,396,888,4.769
11/03/2025,1.549,1.938,425,1.041,4.952
12/03/2025,1.540,1.745,438,868,4.591
13/03/2025,2.369,1.612,313,849,5.358
14/03/2025,3.489,1.586,83,1.092,6.250
15/03/2025,3.784,1.807,334,1.303,7.228
16/03/2025,2.362,1.403,0,940,4.705
17/03/2025,2.126,1.627,407,1.024,5.184
18/03/2025,1.381,1.223,229,1.185,4.018
19/03/2025,2.512,2.011,459,978,5.960
20/03/2025,2.419,1.698,354,976,5.659
21/03/2025,3.261,1.972,584,997,6.946
22/03/2025,3.828,2.021,0,1.103,7.160
23/03/2025,2.871,1.514,0,751,5.136
24/03/2025,2.006,1.583,0,1.027,4.825
25/03/2025,1.673,1.740,0,1.057,4.471
26/03/2025,1.646,1.444,0,1.106,4.197
27/03/2025,2.239,1.719,0,1.065,5.387
28/03/2025,3.309,1.774,0,1.231,6.673
29/03/2025,3.605,1.995,0,1.253,7.005
30/03/2025,1.990,1.592,229,963,5.197
31/03/2025,2.057,1.617,480,991,5.145
01/04/2025,1.837,1.584,396,649,4.601
02/04/2025,1.798,1.649,396,1.171,5.173
03/04/2025,2.896,1.721,396,1.313,6.540
04/04/2025,3.837,1.800,365,1.341,7.343
05/04/2025,3.619,2.052,0,1.281,7.178
06/04/2025,2.798,1.806,0,1.300,5.905
07/04/2025,2.187,1.724,563,1.140,5.830
08/04/2025,2.576,2.015,354,1.149,6.095
09/04/2025,2.311,1.571,407,1.078,5.367
10/04/2025,2.884,1.798,407,1.144,6.234
11/04/2025,3.748,1.935,650,1.454,7.788
12/04/2025,4.748,2.067,0,1.52,8.335
13/04/2025,2.877,1.751,257,1.321,6.206
14/04/2025,2.625,2.484,725,1.21,7.243
15/04/2025,2.432,1.679,313,1.344,5.768
16/04/2025,1.781,1.518,765,1.124,5.188
17/04/2025,3.427,1.946,0,1.187,6.560
18/04/2025,4.099,2.125,459,1.480,8.416
19/04/2025,3.942,2.383,846,1.431,8.602
20/04/2025,5.507,3.024,0,1.722,10.252
21/04/2025,6.514,3.288,0,1.913,12.048
22/04/2025,2.528,1.651,662,1.289,6.130
23/04/2025,1.826,1.492,292,1.031,4.640
24/04/2025,2.591,2.164,208,1.249,6.212
25/04/2025,3.575,2.116,608,1.353,7.652
26/04/2025,4.004,2.752,672,2.192,9.619
27/04/2025,2.726,1.759,0,1.029,5.513
28/04/2025,2.678,1.742,454,1.113,6.116
29/04/2025,3.522,1.402,140,1.125,6.190
30/04/2025,1.944,1.616,146,1.155,5.059
01/05/2025,2.988,2.163,688,1.287,7.282
02/05/2025,3.508,2.436,620,1.345,8.107
03/05/2025,3.942,2.388,334,1.365,8.030
04/05/2025,2.512,1.862,851,1.096,6.491
05/05/2025,3.307,2.128,375,1.239,7.190
06/05/2025,2.459,1.636,525,1.154,5.802
07/05/2025,2.499,1.589,565,1.202,5.855
08/05/2025,2.562,2.235,809,1.296,7.260
09/05/2025,4.005,2.144,375,1.169,7.852
10/05/2025,4.469,2.237,0,1.430,8.136
11/05/2025,3.240,1.903,175,1.171,6.488
12/05/2025,3.029,1.520,787,1.130,6.466
13/05/2025,2.453,1.718,686,1.148,6.005
14/05/2025,1.990,1.689,354,1.157,5.191
15/05/2025,2.956,2.065,755,1.546,7.322
16/05/2025,3.800,2.433,0,1.582,7.815
17/05/2025,4.300,2.711,609,1.693,9.520
18/05/2025,3.510,2.560,334,1.365,7.768
19/05/2025,3.273,1.984,438,1.097,6.791
20/05/2025,2.840,1.721,208,1.235,6.005
21/05/2025,2.407,1.793,617,1.253,6.071
22/05/2025,3.402,2.344,613,1.143,7.502
23/05/2025,3.554,2.199,450,1.222,7.426
24/05/2025,3.403,2.128,241,1.366,7.137
25/05/2025,2.133,2.069,0,1.116,5.318
26/05/2025,2.521,1.741,417,1.391,6.070
27/05/2025,2.472,1.560,375,1.154,5.561
28/05/2025,2.388,1.828,334,1.193,5.743
29/05/2025,4.511,3.497,420,1.679,10.108
30/05/2025,3.923,2.429,0,1.014,7.366
31/05/2025,3.276,2.041,257,1.217,6.791
01/06/2025,2.153,1.870,257,1.218,5.498
02/06/2025,2.792,1.794,0,936,5.658
03/06/2025,2.436,1.713,0,1.152,5.665
04/06/2025,2.639,1.775,0,1.271,5.685
05/06/2025,2.857,1.867,173,1.188,6.085
06/06/2025,2.649,2.131,242,1.442,6.464
07/06/2025,2.708,2.156,243,1.310,6.418
08/06/2025,3.516,2.738,175,1.724,8.153
09/06/2025,4.551,2.955,950,1.834,10.289
10/06/2025,2.665,1.906,250,1.135,5.956
11/06/2025,3.120,1.816,396,1.169,6.501
12/06/2025,3.162,1.813,578,1.214,6.768
13/06/2025,3.796,2.583,644,1.299,8.322
14/06/2025,4.241,2.138,0,1.336,7.747
15/06/2025,2.890,1.917,0,1.310,6.117
16/06/2025,2.948,1.937,480,1.180,6.545
17/06/2025,2.676,1.606,396,1.185,5.863
18/06/2025,2.046,1.860,490,1.174,5.570
19/06/2025,3.522,2.172,0,1.307,7.001
20/06/2025,3.784,2.166,242,1.463,7.654
21/06/2025,3.924,2.129,0,1.351,7.403
22/06/2025,2.809,1.853,0,1.185,5.848
23/06/2025,2.641,1.848,0,888,5.377
24/06/2025,2.168,1.641,396,1.100,5.306
25/06/2025,1.811,1.690,313,1.199,5.221
26/06/2025,2.864,1.957,375,1.156,6.353
27/06/2025,3.342,2.086,480,1.342,7.250
28/06/2025,3.323,2.149,150,1.146,6.768
29/06/2025,2.966,1.782,0,1.199,5.948
30/06/2025,2.075,1.690,660,1.061,5.485
